"round","z1","z2","y"
11514,10,33,0
11515,5,27,0
11516,29,21,0
11517,35,16,1
11518,9,24,1
11519,11,16,1
11520,32,27,1
11521,36,12,0
11522,29,16,1
11523,34,12,1
11524,17,27,1
11525,28,15,0
11526,35,9,0
11527,9,15,0
11528,13,15,0
11529,12,28,0
11530,1,32,0
11531,1,38,0
11532,15,2,1
11533,2,9,0
11534,36,1,0
11535,23,5,1
11536,15,35,1
11537,38,14,1
11538,35,21,0
11539,38,16,1
11540,22,31,0
11541,3,12,0
11542,18,33,0
11543,2,10,1
11544,1,16,0
11545,11,3,1
11546,22,28,0
11547,31,37,1
11548,4,28,0
11549,25,9,1
11550,10,36,1
11551,30,29,0
11552,35,28,0
11553,21,32,0
11554,1,11,0
11555,38,13,1
11556,17,19,0
11557,13,12,1
11558,17,26,1
11559,2,38,0
11560,19,18,1
11561,17,28,0
11562,6,5,0
11563,16,8,0
11564,36,5,0
11565,23,19,1
11566,34,31,0
11567,34,28,1
11568,19,34,0
11569,18,3,0
11570,24,15,0
11571,27,24,0
11572,28,11,0
11573,19,6,0
11574,5,2,1
11575,36,32,0
11576,28,11,0
11577,39,26,1
11578,27,31,0
11579,17,23,0
11580,5,34,1
11581,16,8,0
11582,35,4,0
11583,2,29,0
11584,29,12,1
11585,9,12,1
11586,29,20,1
11587,34,28,0
11588,19,33,0
11589,3,20,0
11590,4,30,0
11591,39,26,1
11592,37,27,1
11593,32,34,0
11594,32,24,1
11595,9,35,1
11596,11,2,1
11597,35,15,0
11598,36,28,0
11599,2,31,0
11600,27,35,0
11601,35,23,0
11602,5,37,0
11603,12,17,0
11604,39,38,1
11605,27,39,0
11606,30,9,1
11607,17,10,1
11608,36,23,0
11609,37,38,1
11610,1,24,0
11611,36,19,0
11612,27,4,0
11613,33,36,1
11614,16,19,0
11615,2,36,1
11616,36,37,0
11617,18,31,0
11618,6,4,0
11619,39,3,0
11620,17,38,0
11621,8,36,1
11622,23,29,1
11623,31,39,1
11624,8,17,0
11625,28,2,1
11626,28,33,0
11627,8,5,1
11628,28,16,0
11629,34,20,1
11630,15,27,1
11631,8,1,1
11632,8,31,1
11633,27,33,0
11634,22,15,0
11635,11,10,0
11636,10,28,0
11637,34,29,0
11638,24,37,0
11639,27,2,1
11640,32,38,0
11641,4,23,0
11642,11,36,1
11643,13,26,0
11644,10,3,1
11645,26,34,1
11646,17,16,0
11647,28,16,1
11648,15,29,0
11649,31,24,0
11650,16,26,1
11651,31,32,1
11652,11,21,1
11653,1,29,1
11654,2,18,0
11655,13,26,1
11656,28,16,1
11657,4,3,1
11658,29,35,1
11659,16,25,1
11660,26,25,0
11661,6,25,0
11662,20,37,1
11663,4,6,1
11664,6,25,0
11665,22,28,1
11666,5,12,0
11667,20,6,1
11668,1,22,1
11669,6,4,0
11670,11,3,1
11671,25,23,0
11672,23,15,0
11673,1,38,0
11674,15,10,1
11675,3,26,1
11676,35,21,1
11677,6,19,1
11678,13,19,1
11679,24,29,1
11680,20,32,1
11681,6,29,0
11682,34,20,0
11683,1,4,0
11684,1,36,0
11685,6,9,1
11686,24,9,0
11687,16,37,1
11688,25,2,0
11689,27,10,0
11690,3,38,1
11691,29,23,0
11692,39,31,0
11693,27,29,0
11694,11,29,1
11695,32,31,0
11696,31,18,1
11697,23,12,1
11698,14,34,0
11699,20,6,1
11700,21,11,0
11701,33,29,1
11702,36,5,1
11703,1,9,0
11704,39,17,0
11705,5,1,1
11706,32,13,1
11707,5,1,1
11708,31,9,0
11709,1,11,0
11710,23,39,1
11711,28,2,0
11712,9,13,1
11713,17,8,0
11714,8,38,1
11715,10,12,0
11716,8,29,1
11717,25,33,1
11718,28,29,0
11719,29,38,1
11720,1,21,0
11721,31,23,1
11722,31,10,1
11723,27,2,0
11724,26,23,1
11725,20,9,0
11726,14,29,0
11727,18,36,0
11728,12,16,1
11729,38,32,1
11730,3,26,1
11731,2,20,1
11732,36,11,0
11733,31,24,0
11734,10,11,0
11735,21,36,1
11736,27,39,0
11737,2,9,0
11738,6,31,0
11739,24,30,0
11740,4,25,0
11741,32,9,0
11742,21,20,1
11743,23,16,0
11744,35,15,0
11745,33,19,1
11746,26,20,0
11747,31,3,1
11748,36,33,1
11749,25,34,0
11750,2,18,1
11751,32,22,1
11752,33,20,1
11753,10,11,0
11754,25,26,1
11755,18,32,1
11756,17,28,0
11757,25,8,1
11758,37,19,1
11759,22,30,0
11760,6,23,0
11761,20,13,1
11762,28,16,1
11763,13,34,0
11764,14,27,1
11765,27,25,0
11766,5,18,1
11767,31,30,1
11768,16,32,1
11769,39,25,0
11770,3,29,0
11771,32,15,0
11772,38,35,0
11773,13,16,0
11774,24,15,1
11775,30,14,1
11776,29,20,1
11777,14,12,0
11778,23,24,0
11779,18,29,0
11780,12,1,0
11781,12,23,0
11782,22,2,1
11783,23,26,1
11784,6,23,0
11785,32,37,1
11786,24,25,1
11787,25,17,1
11788,34,13,0
11789,39,22,1
11790,26,4,0
11791,5,4,0
11792,22,29,0
11793,22,18,1
11794,23,17,1
11795,32,1,1
11796,39,29,0
11797,39,29,0
11798,5,16,0
11799,24,26,1
11800,2,27,0
11801,16,28,0
11802,32,28,0
11803,31,30,0
11804,38,5,1
11805,18,23,0
11806,26,32,0
11807,39,4,0
11808,21,3,0
11809,37,27,0
11810,34,29,1
11811,15,24,1
11812,18,17,0
11813,19,21,1
11814,37,14,0
11815,29,14,1
11816,6,31,0
11817,16,39,0
11818,29,4,0
11819,21,23,0
11820,36,21,1
11821,17,18,1
11822,8,21,1
11823,17,9,1
11824,34,19,0
11825,31,3,0
11826,24,16,1
11827,32,21,0
11828,6,25,0
11829,33,28,0
11830,29,20,0
11831,22,25,1
11832,17,6,0
11833,30,3,0
11834,16,13,0
11835,26,34,1
11836,20,39,1
11837,2,13,0
11838,14,15,1
11839,29,8,1
11840,20,12,1
11841,27,16,1
11842,30,29,0
11843,25,27,1
11844,21,12,1
11845,24,27,0
11846,6,16,1
11847,9,19,0
11848,35,32,1
11849,20,13,0
11850,34,36,1
11851,20,36,1
11852,39,16,1
11853,21,14,1
11854,32,28,0
11855,22,38,1
11856,16,37,0
11857,15,23,0
11858,28,1,1
11859,21,24,0
11860,37,8,1
11861,4,8,1
11862,16,29,0
11863,22,36,1
11864,6,20,0
11865,38,20,1
11866,21,16,1
11867,25,39,1
11868,36,11,0
11869,34,28,0
11870,34,30,0
11871,8,25,0
11872,25,18,1
11873,16,39,0
11874,12,35,0
11875,38,29,1
11876,11,24,1
11877,38,32,1
11878,34,16,1
11879,14,28,1
11880,21,9,1
11881,19,3,0
11882,29,5,1
11883,26,21,0
11884,24,37,1
11885,23,21,1
11886,12,1,1
11887,39,18,1
11888,28,13,0
11889,8,4,1
11890,17,37,0
11891,15,2,0
11892,10,9,0
11893,16,3,0
11894,9,25,0
11895,11,1,0
11896,39,26,0
11897,30,20,0
11898,26,32,1
11899,20,8,0
11900,34,11,0
11901,2,38,0
11902,29,30,0
11903,32,6,0
11904,22,8,1
11905,14,22,0
11906,38,4,0
11907,29,22,0
11908,24,14,1
11909,4,9,0
11910,11,1,1
11911,26,10,0
11912,25,17,0
11913,26,24,0
11914,36,10,0
11915,38,28,0
11916,17,13,1
11917,5,8,0
11918,13,19,0
11919,31,37,0
11920,25,5,0
11921,12,6,0
11922,11,34,0
11923,6,14,1
11924,6,15,0
11925,6,21,0
11926,11,10,0
11927,35,4,1
11928,15,9,1
11929,31,37,1
11930,18,37,1
11931,36,30,0
11932,33,20,0
11933,26,33,1
11934,35,32,1
11935,28,30,0
11936,26,8,1
11937,28,26,1
11938,1,30,0
11939,16,32,1
11940,39,25,1
11941,17,36,0
11942,24,30,0
11943,25,15,1
11944,6,13,1
11945,38,21,0
11946,20,18,1
11947,38,4,1
11948,31,3,0
11949,13,32,1
11950,16,14,1
11951,38,14,1
11952,17,37,0
11953,39,11,0
11954,6,18,1
11955,6,32,1
11956,37,17,1
11957,37,3,1
11958,28,22,1
11959,30,3,1
11960,11,27,1
11961,34,27,1
11962,19,15,0
11963,5,34,1
11964,26,15,0
11965,17,35,0
11966,10,3,1
11967,37,34,1
11968,20,35,0
11969,18,29,1
11970,9,36,1
11971,17,4,1
11972,18,38,0
11973,26,14,1
11974,27,24,1
11975,3,18,0
11976,18,34,0
11977,21,30,1
11978,22,34,0
11979,34,9,1
11980,4,31,0
11981,1,30,1
11982,35,8,0
11983,31,23,0
11984,2,36,1
11985,5,32,1
11986,15,28,0
11987,4,35,0
11988,18,5,0
11989,13,8,0
11990,36,28,0
11991,12,28,1
11992,28,32,1
11993,22,20,0
11994,23,4,1
11995,13,38,1
11996,28,21,0
11997,6,37,1
11998,39,35,0
11999,19,12,1
12000,13,30,0
12001,33,19,0
12002,18,22,1
12003,34,5,0
12004,30,9,1
12005,13,17,0
12006,32,13,1
12007,18,5,0
12008,28,39,1
12009,24,4,1
12010,25,32,1
12011,6,39,0
12012,21,36,1
12013,11,12,1
12014,13,33,0
12015,12,38,0
12016,6,25,0
12017,25,13,1
12018,30,11,0
12019,20,13,1
12020,28,25,1
12021,5,39,1
12022,15,37,1
12023,30,19,1
12024,25,29,0
12025,25,26,1
12026,23,31,1
12027,1,20,1
12028,10,8,1
12029,29,39,1
12030,16,36,1
12031,14,17,0
12032,18,28,0
12033,29,25,1
12034,24,29,0
12035,34,15,1
12036,5,21,0
12037,24,34,1
12038,34,36,1
12039,34,35,0
12040,14,1,0
12041,30,15,0
12042,24,1,0
12043,3,36,1
12044,10,35,1
12045,23,14,1
12046,18,11,0
12047,38,37,0
12048,22,10,0
12049,1,2,0
12050,22,1,1
12051,11,2,1
12052,19,18,1
12053,23,31,0
12054,14,30,0
12055,33,29,0
12056,2,24,0
12057,14,30,1
12058,32,23,0
12059,9,5,0
12060,2,39,0
12061,31,16,1
12062,24,31,1
12063,4,28,0
12064,23,1,1
12065,4,16,1
12066,33,14,1
12067,26,33,1
12068,1,19,1
12069,2,14,1
12070,36,15,0
12071,13,10,0
12072,35,20,1
12073,25,14,1
12074,8,34,0
12075,16,1,0
12076,17,22,0
12077,32,11,0
12078,10,35,1
12079,22,39,1
12080,36,31,0
12081,32,4,0
12082,5,18,1
12083,15,2,1
12084,14,33,1
12085,31,28,0
12086,21,33,1
12087,6,4,0
12088,17,27,0
12089,22,11,0
12090,25,10,1
12091,9,35,0
12092,33,24,0
12093,4,10,1
12094,24,9,1
12095,38,24,0
12096,18,19,0
12097,36,31,0
12098,30,29,1
12099,15,22,1
12100,16,11,0
12101,1,2,1
12102,31,10,0
12103,15,8,1
12104,4,9,1
12105,5,2,1
12106,16,37,0
12107,20,22,0
12108,3,2,0
12109,4,11,0
12110,34,38,1
12111,19,29,0
12112,38,5,1
12113,12,19,1
12114,9,23,1
12115,39,9,0
12116,3,29,0
12117,37,23,1
12118,18,26,0
12119,2,9,1
12120,33,16,1
12121,38,18,0
12122,29,1,1
12123,22,14,0
12124,20,31,1
12125,13,20,0
12126,6,1,0
12127,27,11,0
12128,21,10,1
12129,24,3,1
12130,11,3,1
12131,29,6,1
12132,27,35,1
12133,39,28,0
12134,34,32,1
12135,39,12,0
12136,32,19,0
12137,5,29,1
12138,27,10,0
12139,19,4,0
12140,2,39,0
12141,5,17,1
12142,26,38,1
12143,2,5,0
12144,6,22,1
12145,18,19,1
12146,6,34,0
12147,38,28,0
12148,25,5,1
12149,38,39,0
12150,3,17,0
12151,14,25,0
12152,31,5,1
12153,36,38,1
12154,8,25,1
12155,27,28,0
12156,3,14,0
12157,19,15,0
12158,24,4,1
12159,25,2,1
12160,32,27,0
12161,28,9,1
12162,19,4,1
12163,29,36,1
12164,1,30,1
12165,3,32,1
12166,14,9,0
12167,12,5,1
12168,5,31,1
12169,26,3,0
12170,5,23,0
12171,30,29,0
12172,14,32,0
12173,24,37,0
12174,6,5,1
12175,1,29,0
12176,28,20,1
12177,29,16,1
12178,4,19,1
12179,17,8,0
12180,9,37,1
12181,8,19,1
12182,15,34,1
12183,25,32,1
12184,23,22,1
12185,1,36,1
12186,35,9,1
12187,5,15,0
12188,33,3,1
12189,5,16,0
12190,1,39,1
12191,10,2,1
12192,18,17,1
12193,25,28,0
12194,30,13,0
12195,35,3,0
12196,37,36,1
12197,26,10,1
12198,32,26,0
12199,30,35,0
12200,37,10,1
12201,8,10,1
12202,24,28,0
12203,21,29,0
12204,6,30,0
12205,8,25,0
12206,37,5,1
12207,14,21,0
12208,26,15,0
12209,23,4,1
12210,30,15,0
12211,5,31,0
12212,5,25,0
12213,31,30,1
12214,38,32,0
12215,23,39,1
12216,25,4,1
12217,4,3,1
12218,11,33,0
12219,19,37,0
12220,4,13,1
12221,24,15,0
12222,9,20,0
12223,18,16,1
12224,16,36,0
12225,20,2,1
12226,19,26,0
12227,22,25,0
12228,23,8,1
12229,39,20,0
12230,1,5,1
12231,15,37,1
12232,11,39,1
12233,12,35,0
12234,35,27,1
12235,39,19,1
12236,25,13,1
12237,9,16,1
12238,14,15,0
12239,10,13,1
12240,34,35,0
12241,24,6,1
12242,37,19,1
12243,29,18,1
12244,2,21,0
12245,4,8,0
12246,17,31,1
12247,20,19,1
12248,36,35,0
12249,16,26,0
12250,26,34,1
12251,14,23,0
12252,16,26,0
12253,19,9,0
12254,20,35,0
12255,18,9,1
12256,39,20,1
12257,35,17,1
12258,26,2,1
12259,10,33,1
12260,28,10,1
12261,21,12,0
12262,22,28,0
12263,19,15,0
12264,39,26,0
12265,9,34,0
12266,9,39,0
12267,14,23,0
12268,24,3,0
12269,11,10,0
12270,38,35,0
12271,36,1,0
12272,15,16,1
12273,15,10,1
12274,9,5,1
12275,18,19,1
12276,21,34,1
12277,19,37,0
12278,3,37,1
12279,35,20,1
12280,30,10,0
12281,38,12,0
12282,13,24,0
12283,33,32,1
12284,31,15,0
12285,38,16,1
12286,23,35,1
12287,26,23,0
12288,4,6,1
12289,36,28,0
12290,20,4,0
12291,2,33,1
12292,13,31,0
12293,3,18,1
12294,27,25,0
12295,1,21,1
12296,6,12,1
12297,13,6,1
12298,2,29,0
12299,2,23,0
12300,38,33,1
12301,3,39,0
12302,1,23,0
12303,4,14,1
12304,31,2,1
12305,1,39,0
12306,27,18,1
12307,21,11,0
12308,39,6,0
12309,32,31,0
12310,10,20,1
12311,8,36,1
12312,17,1,0
12313,21,12,0
12314,30,33,0
12315,10,17,0
12316,16,4,0
12317,2,33,0
12318,18,1,1
12319,29,33,1
12320,29,15,0
12321,5,14,1
12322,29,38,1
12323,30,28,0
12324,34,4,1
12325,37,15,0
12326,26,18,1
12327,6,28,0
12328,39,25,0
12329,15,11,0
12330,32,5,0
12331,30,31,1
12332,10,25,1
12333,35,4,0
12334,15,18,1
12335,37,39,0
12336,23,25,0
12337,30,6,1
12338,34,21,0
12339,4,21,0
12340,32,25,0
12341,2,29,0
12342,37,14,1
12343,28,25,0
12344,33,1,0
12345,37,32,1
12346,4,9,0
12347,9,28,0
12348,13,38,1
12349,16,23,0
12350,19,9,1
12351,14,19,0
12352,2,23,0
12353,3,37,1
12354,1,10,1
12355,39,14,1
12356,12,6,0
12357,17,13,1
12358,15,19,1
12359,34,4,1
12360,8,16,0
12361,37,6,1
12362,25,15,0
12363,37,18,1
12364,9,17,1
12365,9,35,1
12366,18,13,0
12367,10,24,0
12368,34,20,1
12369,19,32,1
12370,9,22,1
12371,25,14,1
12372,1,33,1
12373,34,26,1
12374,16,27,1
12375,18,32,1
12376,16,30,0
12377,30,32,0
12378,20,33,0
12379,36,28,0
12380,21,8,1
12381,29,35,0
12382,9,23,0
12383,29,14,1
12384,39,15,1
12385,12,30,1
12386,24,16,0
12387,18,17,1
12388,10,13,1
12389,14,27,0
12390,23,14,1
12391,1,24,0
12392,22,15,0
12393,26,20,0
12394,2,35,1
12395,29,10,0
12396,20,38,1
12397,28,32,1
12398,23,13,1
12399,10,15,0
12400,11,26,1
12401,29,9,0
12402,16,19,1
12403,26,4,1
12404,20,19,1
12405,12,37,0
12406,20,27,1
12407,20,32,1
12408,22,6,1
12409,20,34,1
12410,27,38,1
12411,22,21,0
12412,33,11,0
12413,20,30,0
12414,8,34,1
12415,10,9,0
12416,12,34,1
12417,6,15,0
12418,37,28,0
12419,2,39,0
12420,21,9,0
12421,18,20,0
12422,4,6,0
12423,6,21,1
12424,15,18,1
12425,29,35,0
12426,13,15,0
12427,15,28,0
12428,21,10,0
12429,2,37,0
12430,24,27,1
12431,32,26,1
12432,39,34,1
12433,14,24,0
12434,33,2,0
12435,10,18,0
12436,39,31,1
12437,29,21,1
12438,11,28,0
12439,16,23,1
12440,2,4,0
12441,28,10,1
12442,19,34,0
12443,29,24,0
12444,32,3,0
12445,36,25,0
12446,23,27,1
12447,16,22,1
12448,9,33,0
12449,34,30,1
12450,37,3,1
12451,35,28,0
12452,26,34,1
12453,18,3,1
12454,14,32,0
12455,3,12,0
12456,25,35,0
12457,14,16,0
12458,18,25,1
12459,2,33,0
12460,34,31,0
12461,38,1,0
12462,28,22,1
12463,28,12,1
12464,17,26,0
12465,30,37,0
12466,9,12,1
12467,22,3,0
12468,4,22,1
12469,34,25,1
12470,21,10,1
12471,14,24,0
12472,13,21,0
12473,14,30,0
12474,18,17,0
12475,22,34,0
12476,16,33,0
12477,28,36,1
12478,1,14,1
12479,29,12,0
12480,21,10,0
12481,36,25,0
12482,19,5,0
12483,10,34,0
12484,19,11,0
12485,28,27,1
12486,25,12,0
12487,36,16,0
12488,26,35,0
12489,15,21,0
12490,38,18,0
12491,14,33,0
12492,18,8,1
12493,18,2,0
12494,11,5,1
12495,34,8,0
12496,19,5,0
12497,10,14,0
12498,16,1,1
12499,32,13,0
12500,23,22,1
12501,3,30,0
12502,33,1,1
12503,26,36,1
12504,28,20,1
12505,32,19,1
12506,25,20,1
12507,3,5,0
12508,32,27,0
12509,23,17,1
12510,26,5,0
12511,39,2,1
12512,26,2,0
12513,5,37,1
12514,25,34,0
12515,4,34,0
12516,1,33,0
12517,19,31,0
12518,5,26,1
12519,22,1,1
12520,36,38,0
12521,11,15,1
12522,2,22,1
12523,24,8,1
12524,26,17,1
12525,30,26,0
12526,28,14,1
12527,4,23,0
12528,19,27,0
12529,17,29,1
12530,5,20,1
12531,33,6,0
12532,16,13,1
12533,24,16,1
12534,29,37,0
12535,21,17,1
12536,35,39,1
12537,38,35,0
12538,9,10,1
12539,35,5,1
12540,19,16,0
12541,2,26,0
12542,5,24,0
12543,12,17,1
12544,14,20,1
12545,21,35,1
12546,4,11,0
12547,32,29,0
12548,16,33,0
12549,4,16,0
12550,39,24,1
12551,19,8,0
12552,13,30,0
12553,14,4,1
12554,35,4,1
12555,35,24,1
12556,34,3,1
12557,32,24,0
12558,10,15,0
12559,10,13,0
12560,1,23,0
12561,26,10,1
12562,28,22,1
12563,28,6,0
12564,27,38,1
12565,25,4,1
12566,38,8,0
12567,38,37,0
12568,33,19,1
12569,5,13,1
12570,18,1,0
12571,17,33,0
12572,31,38,1
12573,14,6,0
12574,34,18,1
12575,35,18,1
12576,31,20,1
12577,34,16,1
12578,10,28,1
12579,29,24,1
12580,19,28,0
12581,23,12,0
12582,12,13,1
12583,21,22,1
12584,35,31,1
12585,6,30,1
12586,23,37,1
12587,13,9,0
12588,37,29,0
12589,12,29,0
12590,25,10,1
12591,27,1,0
12592,16,39,0
12593,6,30,0
12594,23,28,0
12595,5,35,1
12596,18,6,1
12597,14,22,0
12598,34,8,1
12599,27,6,0
12600,34,30,1
12601,2,36,1
12602,17,28,0
12603,20,37,0
12604,2,37,1
12605,37,30,1
12606,18,35,1
12607,3,39,0
12608,25,14,1
12609,26,8,0
12610,19,11,0
12611,3,33,0
12612,28,8,1
12613,29,21,0
12614,37,3,0
12615,19,24,0
12616,10,19,1
12617,39,31,0
12618,37,33,1
12619,3,17,0
12620,28,21,0
12621,3,23,0
12622,12,17,0
12623,19,39,1
12624,39,17,1
12625,31,8,1
12626,33,34,0
12627,25,33,0
12628,37,16,1
12629,28,20,1
12630,38,19,0
12631,32,29,1
12632,3,20,1
12633,25,18,1
12634,25,24,0
12635,15,38,0
12636,31,22,0
12637,29,3,1
12638,6,27,1
12639,37,2,1
12640,38,19,0
12641,6,23,0
12642,29,33,1
12643,37,1,1
12644,32,27,1
12645,24,15,0
12646,17,3,0
12647,16,29,1
12648,23,12,0
12649,34,38,1
12650,2,39,0
12651,24,8,0
12652,26,27,1
12653,34,15,1
12654,26,37,0
12655,31,11,0
12656,26,25,0
12657,35,36,1
12658,25,28,0
12659,10,18,1
12660,34,2,1
12661,21,38,0
12662,29,24,0
12663,20,18,1
12664,25,30,1
12665,34,1,1
12666,19,16,0
12667,29,32,1
12668,23,25,0
12669,8,12,1
12670,30,11,0
12671,29,31,0
12672,29,3,1
12673,23,5,1
12674,2,27,1
12675,11,27,1
12676,13,19,0
12677,17,16,1
12678,15,8,1
12679,24,25,0
12680,5,11,0
12681,29,13,1
12682,16,10,0
12683,39,27,1
12684,38,30,1
12685,2,38,1
12686,34,18,1
12687,25,27,1
12688,13,8,0
12689,23,39,1
12690,33,10,1
12691,25,35,0
12692,16,21,0
12693,8,19,1
12694,5,34,0
12695,35,9,1
12696,2,6,1
12697,29,25,1
12698,2,10,1
12699,11,26,1
12700,29,25,0
12701,11,1,1
12702,34,5,1
12703,27,38,0
12704,11,30,0
12705,15,35,0
12706,6,22,1
12707,11,39,1
12708,6,25,0
12709,23,35,1
12710,25,17,1
12711,22,34,1
12712,28,3,0
12713,18,22,0
12714,28,31,0
12715,26,36,0
12716,36,32,0
12717,19,33,0
12718,33,2,1
12719,6,37,1
12720,18,6,0
12721,14,37,1
12722,32,38,0
12723,15,39,1
12724,14,3,1
12725,28,2,1
12726,21,38,1
12727,39,12,0
12728,28,39,0
12729,31,9,1
12730,19,25,1
12731,25,34,0
12732,18,34,0
12733,11,8,1
12734,38,31,1
12735,25,5,0
12736,22,16,1
12737,27,37,0
12738,11,29,1
12739,6,39,1
12740,26,8,1
12741,6,30,0
12742,22,34,0
12743,15,31,0
12744,39,25,1
12745,19,24,0
12746,22,16,1
12747,21,26,0
12748,22,35,1
12749,31,28,1
12750,4,35,0
12751,5,36,1
12752,35,27,1
12753,6,31,0
12754,23,8,1
12755,10,8,1
12756,5,16,1
12757,23,27,1
12758,33,5,0
12759,29,15,1
12760,5,18,1
12761,29,26,1
12762,12,14,1
12763,25,30,0
12764,29,35,1
12765,14,9,1
12766,25,1,0
12767,13,25,1
12768,38,29,0
12769,23,1,1
12770,3,35,0
12771,6,35,0
12772,3,27,0
12773,22,23,0
12774,34,29,0
12775,4,37,0
12776,31,24,0
12777,3,21,0
12778,20,28,0
12779,15,25,1
12780,6,27,0
12781,29,17,1
12782,22,10,1
12783,29,37,1
12784,25,18,1
12785,18,20,1
12786,18,28,0
12787,28,19,0
12788,13,28,0
12789,26,15,0
12790,16,6,1
12791,26,24,0
12792,22,24,0
12793,39,1,1
12794,22,1,0
12795,25,23,1
12796,16,28,0
12797,35,18,1
12798,34,9,1
12799,28,15,0
12800,24,11,1
12801,9,34,0
12802,25,2,1
12803,5,14,1
12804,27,29,0
12805,28,22,1
12806,16,14,1
12807,25,11,0
12808,23,30,1
12809,3,5,0
12810,15,36,1
12811,16,14,1
12812,16,3,1
12813,39,32,1
12814,37,20,1
12815,38,29,0
12816,21,33,0
12817,25,21,0
12818,24,34,1
12819,15,10,1
12820,26,8,0
12821,23,30,1
12822,29,15,1
12823,23,19,1
12824,17,5,0
12825,21,16,1
12826,9,17,1
12827,5,12,0
12828,39,10,1
12829,29,22,1
12830,20,22,1
12831,20,11,0
12832,39,9,0
12833,15,33,1
12834,16,5,1
12835,14,12,1
12836,14,37,0
12837,1,31,0
12838,14,9,0
12839,27,5,0
12840,8,20,0
12841,28,34,0
12842,38,25,0
12843,33,16,1
12844,15,13,1
12845,16,36,1
12846,38,22,1
12847,17,10,1
12848,31,28,0
12849,8,24,0
12850,31,21,0
12851,6,17,1
12852,15,10,1
12853,25,2,1
12854,29,21,1
12855,30,34,0
12856,31,15,0
12857,23,35,0
12858,39,11,0
12859,27,29,0
12860,38,18,0
12861,18,33,1
12862,12,22,1
12863,2,22,0
12864,33,38,1
12865,17,13,0
12866,1,8,1
12867,10,38,1
12868,30,20,1
12869,26,12,0
12870,15,17,1
12871,30,5,0
12872,30,9,0
12873,11,37,1
12874,13,32,1
12875,33,8,0
12876,14,23,0
12877,16,27,1
12878,23,16,1
12879,15,4,1
12880,13,18,0
12881,12,4,1
12882,31,13,1
12883,18,6,1
12884,34,10,1
12885,32,28,0
12886,25,16,1
12887,27,16,0
12888,11,31,1
12889,20,35,0
12890,28,34,0
12891,26,18,1
12892,28,6,1
12893,39,32,1
12894,9,2,1
12895,22,1,0
12896,26,27,0
12897,11,29,0
12898,29,11,0
12899,39,33,1
12900,39,27,1
12901,15,23,0
12902,18,38,1
12903,21,32,1
12904,39,29,1
12905,27,39,0
12906,18,3,0
12907,27,10,1
12908,12,37,1
12909,22,15,0
12910,1,9,0
12911,22,24,0
12912,12,13,1
12913,4,28,0
12914,18,32,1
12915,30,18,1
12916,37,6,0
12917,19,34,0
12918,3,4,0
12919,8,14,1
12920,31,39,1
12921,12,15,1
12922,14,21,0
12923,24,16,1
12924,9,25,0
12925,12,3,0
12926,36,35,0
12927,13,34,0
12928,21,11,0
12929,14,10,1
12930,12,25,0
12931,6,17,0
12932,16,17,0
12933,26,37,0
12934,26,38,1
12935,11,32,1
12936,26,17,1
12937,14,36,0
12938,8,24,0
12939,8,15,0
12940,12,30,1
12941,39,13,1
12942,19,1,0
12943,31,32,1
12944,33,1,0
12945,30,21,1
12946,8,19,0
12947,34,21,1
12948,1,30,0
12949,31,33,1
12950,1,14,1
12951,11,23,1
12952,4,9,0
12953,16,25,0
12954,16,18,1
12955,5,21,1
12956,22,39,0
12957,6,4,0
12958,8,15,0
12959,32,37,0
12960,8,37,0
12961,30,2,1
12962,30,26,1
12963,20,2,0
12964,26,33,1
12965,19,22,1
12966,29,9,1
12967,39,22,1
12968,9,26,1
12969,20,28,1
12970,17,5,0
12971,3,12,0
12972,34,14,1
12973,8,9,0
12974,9,18,1
12975,18,38,0
12976,29,4,1
12977,25,30,0
12978,15,24,0
12979,29,33,1
12980,6,17,0
12981,25,34,0
12982,24,34,0
12983,19,9,0
12984,21,10,0
12985,12,10,0
12986,29,30,0
12987,32,9,0
12988,39,3,1
12989,30,31,1
12990,32,28,0
12991,28,23,0
12992,17,13,0
12993,29,9,0
12994,24,16,1
12995,3,18,1
12996,36,26,0
12997,39,37,0
12998,6,12,1
12999,36,10,0
13000,17,32,0
13001,39,13,1
13002,33,5,0
13003,10,38,1
13004,13,8,0
13005,2,33,1
13006,6,19,1
13007,21,6,0
13008,5,36,1
13009,9,23,0
13010,4,11,0
13011,6,13,1
13012,24,32,1
13013,39,9,1
13014,8,36,1
13015,11,5,1
13016,33,21,1
13017,32,3,1
13018,5,23,1
13019,15,6,1
13020,24,36,1
13021,24,4,1
13022,11,5,1
13023,5,16,1
13024,35,9,1
13025,35,39,0
13026,11,39,0
13027,37,12,0
13028,12,22,1
13029,2,26,0
13030,15,14,1
13031,11,24,0
13032,17,36,1
13033,15,39,1
13034,39,19,0
13035,3,16,0
13036,31,26,1
13037,25,29,0
13038,20,6,0
13039,16,26,0
13040,19,26,1
13041,29,38,1
13042,11,33,0
13043,35,29,1
13044,37,15,1
13045,12,30,1
13046,1,30,0
13047,30,37,1
13048,22,31,0
13049,6,38,1
13050,33,30,0
13051,22,17,1
13052,19,11,0
13053,14,5,0
13054,5,37,0
13055,12,31,0
13056,14,13,0
13057,3,24,0
13058,27,8,1
13059,39,14,1
13060,11,39,1
13061,8,32,0
13062,1,11,1
13063,28,13,1
13064,2,28,1
13065,23,3,1
13066,31,29,1
13067,30,10,1
